5.399216,5.345974,-2.684084,-4.350564,-2.761807,0.193223,1
1.405357,9.197419,-1.196817,-6.033578,1.090744,-3.621905,1
3.316849,1.007659,-2.831706,-1.892024,3.026127,-0.191747,1
1.039215,1.444008,-0.562435,-0.585391,0.247004,1.855382,1
-0.431039,1.707321,7.203443,-5.014093,-1.668761,1.730490,1
1.749369,-0.923414,0.892435,0.287492,-0.568875,-2.122113,1
2.153148,-1.063785,0.025996,-4.628822,1.114947,-1.424427,1
5.968819,3.254404,4.301905,0.258826,-0.343455,1.687409,1
0.084248,-3.320911,5.269806,-0.967721,-6.792114,0.975845,1
1.310663,-1.606030,-2.068840,0.834829,2.244214,-0.295090,1
-1.274640,0.147199,1.031144,0.121813,-4.227061,0.186989,1
-4.637755,3.711193,4.749302,1.419966,-1.008660,0.392061,1
-0.842525,-0.184750,-1.247372,3.687797,-1.052942,-8.247859,1
-1.549281,-5.873095,-1.352977,-5.042357,-2.708533,0.287068,1
-1.702008,3.694453,-1.387614,0.975803,-0.055036,1.865116,1
0.244091,-3.404985,0.429140,-0.365331,3.233048,-3.723227,1
-2.912288,0.467523,6.283893,1.675460,0.614230,0.002794,1
-1.587379,2.039504,0.179582,0.957661,-1.226493,-1.618525,1
2.313638,-2.615424,2.588489,2.971750,4.261079,-3.507519,1
2.781720,-0.918657,-1.803024,-3.771164,-1.447555,-0.156210,1
0.498633,5.371971,1.159704,0.186539,0.439029,0.159334,1
-1.394179,-3.433242,1.225802,2.396860,-2.497544,-4.638932,1
-3.568337,0.890556,1.331461,-5.068747,-2.025485,0.489881,1
0.440682,0.210007,2.275807,-6.119415,-0.354225,2.239299,1
-4.387673,-0.057714,7.026098,3.231738,3.080593,6.353567,1
2.601101,3.116490,1.211032,-0.559877,2.542652,-4.174068,1
-4.509459,5.131513,-2.267416,-0.881974,-3.335688,-2.864556,1
-4.589757,-0.780364,5.856544,2.569853,-4.145998,0.703945,1
-6.449016,1.322430,-0.169667,-0.341028,1.454108,-2.409891,1
-3.884374,-1.571739,2.620101,0.371878,1.691855,3.596155,1
-2.003332,1.322567,-0.668652,0.411996,-0.593790,-4.045960,1
0.206307,-1.031173,1.398261,3.677634,0.673746,-4.212877,1
0.938783,-1.453657,3.641160,0.271324,4.384189,0.187443,1
-3.534069,3.134876,-3.332943,1.169184,1.777618,3.777531,1
-2.930457,4.019868,-3.119398,-1.592429,-2.844342,-2.267283,1
1.096705,-0.859887,-3.806263,-6.724742,1.818343,-2.302450,1
2.365357,-3.856707,-5.049688,-1.853602,2.784148,2.376686,1
0.798615,-0.056158,1.315030,3.662853,0.249270,-1.317579,1
0.177738,6.853935,1.284333,-0.076924,1.609087,0.110913,1
1.258895,4.498773,0.257726,2.860746,4.139448,-2.662675,1
-2.448311,-2.498319,2.505009,-3.122583,-1.005910,4.628878,1
4.162960,-9.850422,5.367814,-2.864799,-1.112000,2.247111,1
-3.553503,1.470439,-1.676907,-1.576639,-5.289419,1.637851,1
-2.719338,-1.125330,5.251999,2.086085,-5.479547,0.746631,1
2.252209,-1.491309,3.083504,3.496669,-3.146208,-6.149453,1
0.705082,0.301075,-0.051085,-3.203573,0.293754,1.796460,1
-2.829934,6.280334,-1.564055,0.058367,3.214449,1.175480,1
3.917776,-1.843046,1.543305,3.068068,-2.894100,-0.992425,1
2.045635,3.042281,1.678097,-3.222621,-2.242328,-0.541458,1
2.597421,1.532599,0.027728,2.884814,0.789107,4.729677,1
-4.388625,1.402354,1.915293,-1.389670,5.808809,-1.115790,1
1.294935,3.343994,-0.877101,-2.780545,-2.999748,-8.314366,1
-3.354025,0.904649,2.127262,4.020332,-0.399782,-7.695102,1
2.861284,0.754194,1.729713,-3.684063,2.157990,3.010827,1
3.973222,-2.764597,-2.178887,-1.317528,-3.424217,1.478696,1
-3.305778,-7.404990,3.975093,4.120088,1.304582,-2.355389,1
2.771072,-5.644395,2.507810,-1.258866,2.231083,-3.727562,1
-0.150374,-0.805684,0.335535,-2.280569,1.392322,-3.260390,1
0.250889,-1.434968,-3.613288,1.849146,-0.882247,-4.096546,1
-0.127007,4.311101,-1.541520,3.108056,2.416266,-4.104743,1
1.689312,-0.483997,3.569875,-0.353038,0.543383,1.032373,1
3.359161,3.167637,1.221766,-0.278017,1.967778,2.319869,1
-0.969639,4.822316,1.491149,-1.395602,1.722744,1.238258,1
1.201319,3.478176,-3.134017,-3.800544,5.211659,0.932242,1
-3.908207,-0.898280,0.456720,1.278079,-3.017482,1.086724,1
3.087387,1.000197,2.153324,0.985809,-2.554820,1.482916,1
-0.393686,3.474122,-4.770119,7.172666,-2.634302,2.968942,1
1.180127,3.204055,1.035811,2.983475,-4.345423,2.358680,1
-1.836475,-0.369905,1.266137,2.374927,-0.895117,-2.380250,1
-2.678934,2.216392,-1.224470,-3.240052,-3.942695,3.420684,1
4.710137,-6.062257,-5.948168,-0.011478,-5.993051,1.365398,1
-3.275696,1.073976,2.511456,-3.566327,4.525417,-5.839004,1
0.474659,-1.331391,2.007546,-0.871188,-0.926297,-2.602050,1
4.096513,0.941027,2.324223,-0.473895,-3.561445,-0.609853,1
-3.935925,-3.138208,-0.662151,3.105264,-0.261699,3.463435,1
0.091741,3.702544,-3.561359,3.869894,2.222763,3.833556,1
-2.917309,5.314771,2.365274,3.053135,-5.676582,3.570255,1
-3.666198,-0.499314,-4.556011,1.350135,4.012447,-0.618860,1
-1.388479,-3.920794,-4.097970,-3.731400,-1.528610,-0.486706,1
-0.083581,-4.083257,-2.410870,0.416915,-2.442860,1.764477,1
-3.992733,4.896118,7.786429,1.032246,0.666617,-0.595486,1
-1.804104,-4.111448,2.878930,-3.578413,-2.993400,-4.287881,1
-0.494997,-6.755504,-0.959562,1.794694,-5.920887,-3.070790,1
2.199261,-1.052691,2.884064,-2.358674,-3.597033,0.204952,1
-1.435798,-2.476799,0.280086,2.199459,2.450843,3.810700,1
-2.289636,-2.663690,-1.960476,-2.691295,3.127288,1.802235,1
1.123303,1.445637,-0.537226,2.801064,-0.906921,-5.589114,1
0.144693,-7.888595,0.261390,1.571925,0.151803,-0.012142,1
-3.129869,0.800070,-0.646927,-3.261133,-4.697230,-4.990327,1
-2.243191,-2.725207,1.662775,1.837462,9.083347,-7.035794,1
3.915522,-0.991595,-4.177539,-1.620996,0.587432,4.246843,1
-0.362026,2.853224,-2.541324,-5.392612,2.900226,4.302971,1
1.960673,0.932883,4.705178,-1.595425,-0.837180,-1.021377,1
1.081324,-3.788432,1.504688,-0.229153,-0.929774,3.647860,1
-0.384468,-0.368982,-1.520680,6.057620,-0.210952,3.736006,1
1.170307,-0.079234,0.843888,-2.456678,3.870485,-1.002320,1
-2.023325,3.507660,4.693885,-0.686519,2.814429,6.478641,1
0.792100,2.757816,-3.437085,2.601236,2.433120,3.732594,1
-5.565728,3.996791,-2.193466,2.868041,2.700436,-0.127371,1
2.444986,0.160202,1.939507,-2.216428,4.386934,2.519746,1
0.184977,5.653797,6.368493,-0.870889,0.715882,0.784443,1
-4.301427,4.341058,0.978512,-0.645991,-0.518008,1.785925,1
1.478975,-5.383082,3.475423,2.894356,-3.902275,2.414147,1
4.805176,-0.360964,0.229821,3.051106,-4.211327,0.848812,1
-3.532659,-1.679371,3.589452,-5.121281,-2.687631,-2.951546,1
1.407139,3.114760,-2.997165,5.053196,-2.847966,0.277887,1
0.141724,-6.389432,-3.559864,-0.886620,1.276246,9.941827,1
4.489969,7.381981,-2.511687,-1.133681,1.145627,6.682383,1
-0.086999,-2.546708,-1.584621,3.205739,-2.326048,0.458074,1
-2.852035,4.214843,1.526270,-0.049777,-5.845221,5.381884,1
-1.606569,-4.972009,-5.330830,3.413081,-2.590667,4.178424,1
1.994791,-0.974700,0.144720,-0.067718,0.675279,-2.428934,1
0.157989,-6.432440,-2.134063,3.449503,-0.140219,1.154783,1
0.563071,2.776322,-3.755135,0.285922,-2.861384,-1.141435,1
-5.606642,-2.309261,-2.370405,5.611759,-4.778434,6.716146,1
-1.715030,-2.146422,-2.688917,-1.835334,2.137037,-2.601545,1
5.690184,7.194050,5.948296,2.214034,-1.013350,1.628279,1
-1.096733,-0.015210,1.259302,0.835692,-4.039192,-0.329032,1
-2.030101,-0.359548,-5.235502,0.366149,-4.041117,-2.287540,1
-6.589066,1.541422,-2.926402,3.386247,-3.642479,-1.759773,1
0.816051,-2.337843,1.483842,1.853399,-0.807110,-3.471993,1
-1.542188,-1.494438,1.763620,3.996997,-0.784893,-0.519238,1
-0.611509,-2.050602,-2.256217,-0.973289,0.912579,-3.948124,1
-2.164197,-2.542245,4.631509,2.777831,-3.831644,-2.421062,1
3.097168,-0.590453,-1.308169,-0.163075,4.188352,-3.582800,1
2.540112,2.779600,-7.699190,-3.317977,-1.077993,0.430934,1
0.606270,10.851380,3.034647,2.590738,-1.157619,-1.235211,1
4.364884,-0.390205,5.549407,1.157276,-0.156968,3.221403,1
-0.568452,0.322279,-1.901805,2.271903,1.713569,-7.211394,1
0.191506,-0.158586,-1.352135,-2.297617,5.719756,1.689209,1
3.018324,-1.114606,-3.035137,2.082375,-1.142771,-0.688887,1
2.640808,3.896851,0.825357,-2.331935,-3.276209,1.938907,1
-1.750995,1.704216,0.946660,-5.787047,-1.516327,3.309476,1
1.865503,-0.536737,-1.369127,2.623393,-1.528580,2.641073,1
1.245932,0.396642,-0.879183,-2.192323,-2.637245,-1.277341,1
-3.147806,5.167371,-0.906265,-2.123913,2.973181,-0.686207,1
-0.929586,2.452637,-0.142234,0.604831,-2.048960,-0.325305,1
3.551594,-4.436097,4.972865,-0.635262,-1.878841,2.298674,1
-1.104640,1.008072,-5.110685,1.250328,-0.921037,-5.189029,1
5.148138,-1.490006,6.971516,1.930841,-2.617918,1.678095,1
-0.360346,2.540524,-3.068372,0.242929,-1.053280,-1.210737,1
1.528639,-0.468237,-1.039911,0.228916,-2.075632,2.859096,1
0.744195,-3.975918,0.094335,2.139062,-4.648257,0.915490,1
3.554757,1.301989,-1.619868,-2.878521,-0.393274,-1.797916,1
1.550700,-1.801220,1.809906,3.846650,3.222423,2.548611,1
-3.646911,1.517940,-5.027732,2.712004,4.042458,2.837262,1
0.758595,-1.912004,0.572287,3.075495,-0.049718,-7.264143,1
5.083759,0.022595,2.217570,-0.854593,-3.055020,2.625822,1
-0.794394,-0.528808,1.350674,-1.397651,-1.372938,5.060766,1
-0.624073,0.759017,0.080444,0.005788,-2.194612,-3.025707,1
-1.296191,-1.577241,-4.495004,-5.211650,-3.098529,-4.977778,1
2.936049,5.599555,0.908161,-1.506015,2.390943,-5.392020,1
-3.874498,-0.718919,1.327154,-1.559574,5.467266,-0.882185,1
0.827961,-0.064736,-1.968234,1.883679,0.564540,0.377197,1
2.832816,-0.755571,0.280323,-3.623348,-1.178768,-1.060894,1
1.850214,-0.643079,-0.799974,-0.908305,0.340557,3.128403,1
-0.847051,-2.729479,-0.016643,-0.317080,-0.116670,1.920800,1
-1.817906,4.297441,1.707096,-2.919593,2.045337,5.205728,1
-1.302048,-2.822434,0.193109,-1.931219,-0.028310,1.854620,1
0.072530,-3.958483,-1.505353,-0.559134,3.209357,3.614555,1
-0.295162,0.106554,0.272381,-3.855795,5.114862,-3.315278,1
-1.005395,0.361500,-2.308596,-1.011835,-1.862271,2.836204,1
-5.073352,3.745160,3.537648,5.216914,2.184823,-0.105891,1
-3.387054,7.125287,-0.193106,-0.235694,0.401926,-0.674315,1
2.833247,-1.232665,2.338263,-4.127597,-2.789739,-0.803542,1
-7.734970,3.401237,0.554955,-0.618643,-1.731146,0.636873,1
2.890076,0.350827,0.427752,0.874487,-1.402375,-3.253755,1
-2.190146,-0.070401,-1.839225,2.292071,2.035815,-3.074568,1
-2.711382,1.062622,-0.122431,3.369606,-4.541433,2.844862,1
-3.955252,-1.622512,-0.390201,-5.098140,1.317484,1.754242,1
0.810141,0.271336,0.455010,-2.289777,3.949609,-0.279121,1
0.202415,-3.137346,3.349079,-7.602252,-0.549159,2.002873,1
0.925502,1.146460,0.990845,-4.367560,1.585345,-4.907415,1
-0.662779,8.411475,-1.778958,2.108704,4.461169,-0.652901,1
-4.223615,6.723383,2.127503,-2.195161,0.913836,-1.250111,1
-8.096116,-5.828541,-0.973554,-3.053831,6.829639,-0.495961,1
3.368058,1.712244,-3.068907,-2.456492,0.533236,2.198691,1
-3.596752,-0.283554,4.511962,-0.524507,-1.353633,-0.195456,1
-7.639417,8.476941,-3.412549,-0.008970,2.687799,-0.710741,1
-3.334021,-1.099195,-3.883919,-2.440094,-1.203208,7.884725,1
2.229975,3.102721,2.515671,3.614159,2.168175,-0.042750,1
-0.068483,0.141025,3.330902,-1.924912,0.509840,-0.322569,1
-5.955048,-0.361679,2.002727,2.276355,0.224582,1.314841,1
1.348263,6.493742,-3.764266,-1.581587,0.661610,-0.394978,1
4.435272,0.892113,0.006656,1.448084,-0.743971,0.722415,1
-3.133242,-1.953234,-1.630918,-0.751227,4.629821,5.917050,1
0.525238,0.413842,0.056485,1.754576,2.731127,-0.544521,1
-1.549247,1.401514,-4.280059,-4.834788,-0.295122,5.851798,1
7.380549,-0.815043,4.922658,4.307782,1.109396,2.102384,1
3.034657,1.715398,0.968672,-0.335157,-0.069425,1.763236,1
-5.958525,-2.993271,-2.936900,1.202321,-7.568443,3.130112,1
2.599277,-1.090078,-2.339279,-1.591419,4.128513,-0.005350,1
3.765158,-3.639545,-3.326464,3.529187,-1.619332,-2.422638,1
-3.833727,-2.009173,0.497780,0.423694,2.892397,-3.458535,1
1.162819,-5.147313,0.366652,-1.330439,1.638624,2.482412,1
-2.821469,2.909412,3.798793,-1.439668,-1.169723,-4.660067,1
-1.655259,-6.207383,5.047172,1.248213,-0.639276,-3.159654,1
0.263480,0.525052,-6.026663,-5.556228,-0.333584,-0.848232,1
1.796294,-2.442726,-1.628219,3.999250,-4.377410,5.881176,1
2.749228,-2.361138,3.881980,-5.689527,-1.457145,2.470360,1
1.414604,-2.418410,1.851036,7.309588,-3.900499,-3.891296,1
-0.896928,1.273919,-0.821654,-4.708461,2.934909,5.133374,1
-1.709440,-5.588685,-2.578199,0.356315,3.101255,3.187704,1
-0.088375,-3.799752,-1.818155,1.028230,-3.208686,-3.612652,1
-2.590477,-1.679025,-0.082709,2.326092,-1.998093,1.833460,1
-5.774325,-1.387374,0.893808,0.183691,-2.952679,0.565331,1
1.239809,2.023145,1.071323,-2.714046,4.836110,1.128390,1
0.129927,0.439288,-0.874494,-0.033643,1.674866,1.380416,1
-0.008459,-0.873481,-6.952127,-5.877105,-2.058177,5.106287,1
-0.030553,-0.997292,0.379847,-0.182718,-3.374360,1.727382,1
1.614160,-3.583701,1.212045,2.810279,6.548814,-0.123896,1
-2.123287,0.118791,2.642753,-3.050599,-0.820403,4.232201,1
0.200146,-1.329932,1.740903,-3.556414,7.209579,0.081576,1
5.319760,3.668409,-0.274242,1.970472,2.088651,-2.978124,1
0.676068,-2.219313,-3.442448,-4.236587,-0.581817,-0.417455,1
-3.364722,2.904264,-1.068222,-1.238927,-1.323867,0.476621,1
2.474426,-2.344490,-0.438589,2.497065,3.452151,-5.479393,1
-2.310522,4.175164,-0.538164,-1.235079,-3.810936,-0.243624,1
-0.443292,0.362632,-2.045746,1.448123,4.480067,-1.532809,1
3.473401,5.169890,-1.316851,-2.897190,-0.025558,-0.632491,1
2.352490,-2.477097,3.622842,4.121726,-4.625796,6.383170,1
-1.099232,-8.111654,0.456542,7.161685,4.684797,1.446589,1
3.641162,-0.429732,-4.954027,-2.275607,-0.308278,0.174364,1
3.322766,2.099658,-0.725367,-3.869598,4.454149,-2.489145,1
-3.483328,4.763310,-5.966056,1.148637,2.448323,-2.048248,1
-1.730522,-3.054454,-4.173526,-3.131251,-1.658007,-5.526989,1
-1.867598,-4.464732,2.179576,-2.000239,-3.771116,-8.085542,1
1.480122,1.105415,-6.092884,4.577976,4.263319,-1.047404,1
4.111862,-1.402428,-0.294118,2.155447,2.050141,2.115389,1
0.841529,-1.327027,1.246703,0.311573,1.018383,-3.703866,1
1.488115,-1.600098,5.132807,0.279526,2.518138,2.678591,1
0.431523,1.502326,-1.138923,-0.285394,-2.121715,-6.306218,1
2.674786,4.861622,1.723499,4.386431,1.686112,-1.269836,1
0.215592,0.737467,1.048616,0.988707,-3.069718,3.905777,1
1.393797,-0.029302,-0.938350,-0.404460,2.037074,-1.168330,1
-0.051632,3.208512,1.773788,-2.900131,-0.465489,2.529980,1
-2.902451,-5.693638,-1.766730,1.220907,5.847827,-0.446179,1
1.225689,4.941463,2.791462,2.391347,-0.112127,-4.185142,1
-1.514333,2.985053,3.255930,5.885361,-1.531183,-6.634547,1
0.144766,0.437460,-1.032920,0.276998,2.628775,-1.399371,1
-1.429372,-1.425632,0.327192,2.366319,-1.665941,-2.002184,1
1.557570,-3.975071,-2.028585,-1.700890,1.969515,3.007778,1
0.543139,2.311264,0.504207,-6.638997,3.925606,-3.399849,1
-0.755043,-5.322976,4.397779,1.047422,0.805392,4.524761,1
-1.164008,-3.130945,-0.056962,-4.359667,-3.995741,-2.601245,1
2.504692,-1.678731,-1.180675,2.872897,2.491759,3.196065,1
2.543321,-1.486411,-4.924959,3.876720,3.099038,-0.484447,1
-5.824528,2.048321,3.060948,0.753092,-1.708915,-3.246260,1
2.274476,2.178488,-2.441960,0.448293,-4.688135,-0.092913,1
2.478471,3.871284,2.479659,-2.939994,-1.809793,-1.831260,1
4.308326,-6.615153,4.252099,-2.347507,-0.205051,5.197487,1
4.945280,0.952267,2.338240,-2.426118,-2.380940,0.008201,1
-3.660326,5.539634,0.450776,5.806127,1.811752,-7.637927,1
-0.489233,3.491647,-1.013185,-1.960986,1.519698,3.679815,1
-6.028190,-0.028999,3.225223,1.133387,0.713050,2.417462,1
0.617793,-2.034207,-0.197419,0.678149,-0.698097,2.682505,1
2.485578,-1.902955,-2.934390,3.604641,0.019475,0.770607,1
0.668555,2.506590,2.659313,-0.098799,2.061741,5.691863,1
0.982236,-0.845568,-3.351199,-4.795740,-2.059152,0.621385,1
-0.091419,3.243063,1.225083,-2.081205,-2.318140,0.518977,1
1.697679,1.736279,4.309776,-2.432230,2.356297,0.981742,1
0.084110,4.033185,2.376617,-3.718597,1.006766,2.454163,1
-2.200362,4.465960,0.247044,1.174319,-5.438772,2.396115,1
-1.740324,0.209063,-0.650982,3.376927,-4.987277,-5.675495,1
-0.543582,1.952532,5.761276,-0.243298,4.989182,2.896497,1
2.186716,-1.864820,-0.751568,0.445138,2.434176,7.821318,1
0.642228,4.459338,-5.243637,0.116611,2.343935,0.920930,1
-0.668753,-3.017319,-1.655354,2.821277,-1.593115,3.105473,1
0.032055,-1.411800,3.838978,-2.427772,-2.832579,2.411272,1
-6.154808,2.323969,-4.160996,-0.912235,-5.484886,-0.844196,1
0.472850,-1.594630,-0.096743,4.667068,4.316593,-1.664800,1
3.355382,-0.675353,-0.084016,4.158927,1.852875,8.132889,1
-3.668838,1.104764,3.008888,-7.156919,-1.741763,-2.605217,1
2.037970,-1.396422,-0.607792,3.379233,-5.177117,-0.332535,1
2.153833,2.102912,2.727444,-1.109544,-1.365632,-1.548472,1
2.091392,0.459807,1.214003,2.509571,4.602120,-1.592887,1
-4.484035,-1.319497,-1.233881,-8.246346,3.178988,1.439563,1
0.488608,1.732654,3.173163,1.289087,-3.879674,-4.241987,1
0.117604,3.411030,2.620832,0.186580,0.844453,-7.257091,1
7.425735,-0.593642,-1.073497,-1.002866,1.320210,1.346393,1
5.147660,-2.227080,1.834317,3.953587,-0.493713,2.069456,1
3.678877,-3.759104,6.504155,-3.505007,3.023123,0.329004,1
-1.025246,-1.921335,1.863571,0.469625,1.425195,4.143140,1
0.010176,-2.270479,1.459069,3.897482,-3.407652,-0.576282,1
1.468624,-1.094190,1.933929,-5.751739,-6.273787,1.066448,1
-1.624173,0.524538,-2.987323,-0.229453,2.032276,2.005568,1
-4.193192,1.515009,3.462581,-1.410218,3.269353,-6.714055,1
0.434279,-3.661929,-5.906910,1.773263,-2.061084,2.259824,1
0.087800,0.667110,0.541813,-6.821364,-0.050178,-0.370989,1
4.328105,1.537060,-6.061029,-0.567298,4.086575,-0.415372,1
0.941941,1.625755,-0.616966,-1.275282,-2.242527,2.071201,1
5.684075,3.903877,-2.992404,1.131305,0.292814,0.382730,1
-0.443874,1.248149,-0.247876,-1.626210,-2.519073,0.165324,1
-4.298870,-4.690058,5.948806,-4.268854,0.316413,1.133970,1
3.408772,-4.646826,1.486956,1.982727,4.450362,3.380209,1
-3.514091,-4.775667,-0.718634,-0.196065,0.221807,-0.985433,1
3.431766,-0.492127,-1.841897,-5.912531,-4.006150,-1.440551,1
2.330815,2.785010,3.094108,5.027116,-5.368690,4.123896,1
0.269119,4.404851,-1.417437,3.289870,-0.451528,-3.021453,1
-3.388576,0.124477,0.444108,1.988132,-1.894054,1.648036,1
3.092339,-3.324918,2.033458,2.753367,3.241592,1.514642,1
1.508930,-2.046746,-3.460995,0.335645,-0.066380,0.212680,1
-1.709734,-1.646403,2.119919,1.020809,2.473892,-0.290528,1
-1.442422,3.719720,-2.431920,-3.111140,1.755663,-1.253505,1
-5.472346,7.048588,-0.233408,1.744320,-5.211602,-5.314519,1
2.167442,3.632936,0.292659,8.186430,-8.577677,3.524985,1
-3.106051,1.480079,-6.448269,0.468790,-0.174209,0.332797,1
-0.479428,-0.279061,2.317053,0.011051,3.828413,-3.888732,1
-4.570946,-5.368982,1.180456,-0.871517,-1.223437,-0.223055,1
2.708442,1.394869,-0.951761,-0.610093,1.562404,3.319284,1
1.813892,-0.358218,2.080429,-2.686291,-1.475570,-6.971012,1
-2.909056,-3.471840,4.042062,-1.957801,0.240406,2.250599,1
-0.421964,4.469711,-4.663036,2.283884,0.575640,-0.988168,1
2.424327,4.020714,5.545152,4.354585,0.039352,2.141585,1
2.215508,1.870799,-0.485998,-0.618141,-2.138338,5.365018,1
3.231811,-0.720857,4.318874,-3.708908,4.619601,-2.432961,1
2.368873,-4.214073,0.274394,-2.405031,1.510930,-1.011048,1
-1.197468,-3.353367,1.624893,-1.037966,4.371405,-2.760700,1
5.624458,2.656919,-2.916770,4.587594,-4.789815,-0.791068,1
-3.908079,4.947469,2.544763,3.413563,-3.497545,-1.156705,1
-1.106142,1.987800,-4.129392,2.045938,1.180403,1.631751,1
-3.757099,-1.318390,-6.528116,-0.638728,-0.265124,4.178706,1
0.517630,-3.327009,-2.722939,-6.054611,-1.168856,-2.671377,1
-1.741011,-1.874845,-1.308673,-0.285681,-0.512367,-1.258350,1
3.366094,1.999168,4.014901,-0.079539,-3.440245,-0.025002,1
3.178718,-2.912085,1.788634,-5.408693,-0.420814,4.599330,1
-3.023315,-6.580257,-0.249254,-3.723664,7.853588,4.437985,1
6.054307,-3.990140,0.480783,1.651483,2.278830,-4.110545,1
-5.285249,5.208904,-0.520618,-0.861119,-1.880095,-0.011476,1
0.067351,4.316384,2.483159,-2.692052,4.533367,3.574067,1
3.132492,0.773359,-4.306813,1.529692,-0.128873,-0.727299,1
-0.014105,-2.527814,-0.455469,-1.643765,6.570993,0.240095,1
2.634415,5.722194,-4.244614,-3.198627,-1.542257,-3.060751,1
-0.380258,7.939985,1.461177,0.167775,1.126789,-3.475108,1
-4.676309,3.803762,-1.161309,0.580743,0.562456,-1.736467,1
-2.604982,3.473280,-3.478052,-4.988290,-3.236262,-4.239904,1
4.535445,-0.274196,-2.165071,-1.117524,5.628410,0.954837,1
2.971318,-5.924466,0.478398,-0.262181,-1.007021,5.869504,1
2.098653,5.300734,-1.405226,-1.368300,-6.403976,-4.967558,1
-3.423073,-3.730773,-2.882609,-1.679020,-4.198285,-2.046568,1
-0.244443,3.599264,-2.433273,0.469436,-1.079480,-1.195896,1
1.452275,0.723251,3.185539,-1.463824,-1.553191,-3.161366,1
1.395364,3.190957,0.740488,-2.700611,-3.795780,-4.113140,1
-2.457456,-1.790107,3.169615,-4.646869,5.022746,0.140225,1
-1.386433,-3.137433,0.798537,-0.951074,-5.690866,-0.943077,1
1.066763,2.473001,5.215319,-0.373456,2.391911,2.371506,1
4.682185,0.278334,-4.234648,4.172155,-2.096622,-0.799927,1
3.311699,2.198396,-3.117636,1.649349,-0.906826,1.251642,1
0.221862,3.167684,-1.772476,-0.696028,2.723337,-1.295086,1
2.093485,-0.238436,-2.689014,-0.526328,5.137263,4.005343,1
1.185451,7.502731,-2.317195,8.318267,6.179602,-0.478360,1
2.191212,3.100464,-4.364401,-1.989762,0.342181,1.149427,1
-3.377663,-2.623180,0.817825,4.243520,-3.245175,1.162100,1
-1.281633,-1.715023,4.865782,-5.881931,3.970323,2.711231,1
1.625635,0.287971,0.998203,4.374300,0.153985,0.969094,1
-4.223355,2.354939,6.113100,-0.049158,-0.406540,0.096274,1
0.946498,0.288918,0.258381,1.609616,-0.013896,2.735320,1
-2.363154,3.667620,-4.689207,-1.387246,1.787655,-0.535202,1
1.801257,5.640323,0.557675,1.276358,4.209116,1.184586,1
-2.308781,2.237594,-1.098697,0.652703,-4.462414,-2.963486,1
3.796559,1.100777,-1.215730,-1.138147,-7.066801,-1.189369,1
2.378627,-2.155018,-0.368340,1.496734,8.476261,-0.021720,1
0.513988,-1.466745,1.185130,3.878734,8.077651,-2.533027,1
0.605630,2.211014,-0.437834,-3.898043,-6.101825,1.094311,1
-2.269919,-0.565203,-1.253058,3.575764,-2.370471,2.475764,1
-0.314823,-5.128387,0.886961,-2.446736,-1.922810,-1.953555,1
1.247659,-3.890283,-1.073497,-6.431580,-0.167246,0.792897,1
