-10.545404,13.502842,-22.609718,-10.762803,0.982388,7.563686,-21.446001,-6.437512,12.061243,-22.253840,-5.174173,12.660982,0
1.347327,15.609427,-3.363452,1.784056,-3.695845,-15.730545,6.019188,-19.562938,2.266144,-2.401435,2.537093,19.803536,0
6.174792,12.276756,4.102449,3.742756,-1.236595,-10.857259,-1.715104,-11.274492,2.732539,-0.066442,1.540607,25.184485,0
-10.133646,22.169758,-12.522299,-8.355325,-10.452020,-3.961477,-1.206598,-8.620680,19.043657,-6.271419,-1.962537,26.846764,0
-5.900641,11.376570,-26.691356,-6.601957,3.287189,4.942008,-19.910710,-5.593850,14.902907,-14.856514,0.622598,8.553359,0
-0.192726,14.490417,-9.378117,-6.471047,-8.325314,0.054599,-11.189750,-5.871413,13.835527,-4.530777,-0.227681,15.925510,0
-9.222930,13.268078,-21.753004,-7.902876,-0.037433,7.233750,-16.237524,4.680238,12.229357,-14.044966,2.994089,11.543616,0
-8.671770,16.700112,-9.250350,-5.668986,-6.516858,-2.972422,-5.700780,-16.160118,18.078651,-8.562032,2.680452,13.999249,0
-10.911919,16.853382,-22.459731,-3.085370,1.229117,9.358172,-8.693956,1.025021,15.851262,-15.935243,-0.384408,12.222382,0
-12.318448,17.596451,-14.866370,-14.855466,-6.854864,-4.738260,-6.115935,-18.629341,16.188184,-9.378403,-5.333864,14.016098,0
-5.111500,11.743346,-22.463412,-5.073828,2.628183,5.961230,-22.193516,-7.553250,11.964267,-16.264759,1.228029,9.647129,0
1.857314,15.955752,5.210719,9.969487,-7.276754,-13.026526,5.223468,-12.719888,4.731957,3.580362,-1.405683,14.299618,0
-5.807918,23.122149,-12.066299,-10.668696,-7.228870,-2.207151,-7.349925,-14.265444,15.708011,-8.063585,-0.181438,12.507880,0
-7.450051,19.967181,-26.227878,-5.611719,5.562832,6.630354,-12.401597,-8.420213,10.216333,-12.299364,-2.091061,4.035776,0
-12.252982,14.310404,-21.201754,-3.637483,2.317640,2.385464,-14.000187,-2.625582,8.287392,-26.329890,0.522052,11.959200,0
1.093435,7.847574,-0.343224,6.165381,-4.396197,-15.089251,0.260777,-8.853728,1.420266,5.160081,0.845823,11.376519,0
-15.829271,16.509785,-23.115228,-8.736080,-0.234252,6.742566,-15.615528,-6.604549,8.994652,-20.255336,-1.604037,-1.771877,0
0.895761,15.305594,-8.722625,-10.417881,-7.216847,-1.702912,-5.039195,-12.212680,15.331998,-12.083550,1.613734,17.359826,0
-7.300537,21.875731,-27.928213,-3.928679,2.230254,11.899552,-14.058954,-16.252026,9.005171,-9.012714,-3.278021,6.751931,0
-6.712452,13.661711,-17.884856,-4.024502,0.947144,11.030066,-22.304491,-9.524394,5.710506,-19.820406,4.389710,6.344058,0
-5.570128,13.267122,-27.294411,-7.376760,2.543806,9.005784,-20.631835,-19.862270,9.223959,-23.293417,-0.180972,8.081967,0
-7.153092,9.731648,-11.927888,-6.917629,-1.619774,8.478802,-21.797644,-2.079286,5.343439,-23.785701,2.185519,1.309718,0
-7.347890,20.376888,-11.392837,-4.875381,-6.998206,-5.493091,-4.817258,-14.419806,21.251624,-10.686726,-4.439981,13.886200,0
-11.943543,13.373359,-12.215578,-0.221650,-5.664104,-1.012299,-5.555883,-0.221608,15.035914,-8.680788,9.346199,10.401441,0
0.099847,17.427425,-8.026585,2.740475,-6.394069,-10.759918,1.610154,-10.788638,-0.423058,10.351174,0.164543,18.143851,0
1.227901,11.523604,6.830946,6.858570,-7.089313,-11.760299,-5.078339,-1.677347,-0.471487,7.821841,0.935800,11.793955,0
-6.158401,4.846198,-8.399564,-9.167767,-11.332451,-3.686037,-10.361275,-12.010710,15.101834,-12.637752,3.372933,10.880460,0
-10.435701,19.817566,-19.682927,-4.415606,-13.025169,-7.964506,-3.971406,-6.301905,16.651105,1.899191,-2.374325,11.294237,0
-7.503401,18.574221,-30.274697,-6.238719,-0.091209,7.501641,-12.171062,-6.467019,13.890071,-4.782045,5.745148,9.286583,0
7.393025,11.639501,0.381945,6.613848,-2.178266,-9.571143,1.967250,-12.835486,0.232054,6.487933,5.358848,15.471117,0
-7.693003,20.521251,-20.982005,-7.070958,-1.322528,9.676838,-17.087978,0.064626,6.777453,-22.006456,2.438838,13.444677,0
-11.884815,15.524057,-20.709797,-2.471728,-3.474066,5.413718,-17.439612,5.780468,6.440532,-14.238139,-0.421216,1.158007,0
1.728338,21.426447,-1.966502,2.054528,-3.290670,-9.338954,6.822504,-17.023527,2.239774,9.966285,0.427997,17.356219,0
2.989029,6.024825,7.366786,3.925930,-2.859981,-9.600737,-3.245015,-5.079491,0.829721,-0.462684,5.637968,15.041391,0
7.125180,9.521746,3.280171,5.390781,-6.253524,-12.576736,-1.631131,-15.880576,5.226169,6.521333,0.200571,10.500782,0
4.740454,13.152328,7.698595,11.232360,-6.410776,-14.097984,6.942042,-5.977472,11.138235,3.808458,3.917195,16.451383,0
-20.972850,24.999477,-25.486274,-6.385821,-1.677718,5.432023,-8.733815,-7.248784,8.278948,-15.474144,-6.329955,5.989907,0
8.932402,10.788791,-0.457644,6.935677,-1.343523,-13.826132,4.591762,-14.243540,7.315301,0.066818,4.237218,23.927957,0
2.703535,10.969555,-0.828116,5.862221,-5.606793,-19.513993,8.053117,-14.426743,7.009647,2.556123,-0.268035,12.828414,0
-11.999875,16.350481,-27.402363,-10.594694,3.470248,10.126740,-15.181668,-3.262450,16.925223,-5.883158,-0.022833,2.934787,0
2.907686,16.328735,-0.030853,5.407191,-2.900360,-11.703791,4.177115,-18.669901,1.129986,0.557286,2.133780,17.834903,0
-0.160539,15.268605,1.422602,1.937119,-6.528425,-10.929455,3.052011,-15.574448,2.381017,0.159478,0.606643,20.564353,0
-14.841227,19.903569,-18.889998,-10.300815,0.083162,11.066093,-18.291449,-0.694037,2.226647,-10.330505,3.852962,-1.203942,0
-0.078579,8.719759,-6.786065,-3.875875,-12.964007,-0.399913,-12.425492,-4.397495,12.938256,-2.473083,1.281536,17.759907,0
8.385612,16.960718,-2.345381,0.527783,-2.222833,-10.239549,4.180863,-19.646250,5.222651,6.384628,4.688052,21.940642,0
-0.484740,13.710644,-0.925544,0.472493,-8.328938,1.393788,-9.061589,-13.308878,9.351989,-23.392287,7.475513,14.381113,0
-3.688881,12.716403,-11.225377,-3.566753,-7.378027,-7.106224,-4.130867,-12.766188,6.552904,-12.589411,1.521277,9.299517,0
0.139099,17.144271,-1.998321,2.991406,-2.359991,-13.578377,9.075121,-18.177582,2.251134,1.529375,-0.810969,21.509675,0
-15.806156,19.271013,-14.623574,-5.902451,-6.381966,-2.649174,-1.510891,-15.662615,12.882798,-18.937421,-3.454966,15.346288,0
3.891670,10.309867,-2.011498,1.349308,-5.961424,-13.998176,-0.333128,-23.401247,2.033851,3.389955,6.149059,13.857233,0
-6.622910,18.509868,-0.267897,3.604275,-9.585664,-4.614024,-3.302997,-0.110763,14.151494,-8.756549,9.725008,12.351817,0
-9.819218,8.790578,-22.697876,-10.064616,-2.490426,6.601699,-24.094397,-5.240995,10.048423,-19.288880,0.083836,4.713923,0
-8.889481,21.264685,-23.080029,-5.547646,1.705672,6.901311,-12.647183,-6.521372,11.480584,-14.359517,-1.713376,13.796743,0
-4.773462,13.188154,-13.375131,-4.266913,-5.034930,-3.099635,-10.158038,-6.776268,14.880814,-9.623617,-0.221627,19.779531,0
2.775795,15.888665,-0.950863,3.598410,-1.941164,-10.712638,2.165928,-11.126231,-0.176743,6.543207,1.316958,23.585687,0
-6.577139,16.653715,-11.818424,-6.966004,-2.974811,-3.636487,1.916899,-14.904527,9.517437,-10.935212,4.286116,7.268114,0
-1.212451,14.646606,-13.806858,-7.380867,-6.837177,1.143529,-11.272721,-11.377980,21.748653,-7.325790,4.551070,16.330789,0
1.219055,19.421352,-3.712423,8.062588,-4.155249,-13.055117,4.549742,-16.940505,-1.454737,9.768716,3.434252,15.366741,0
-10.824167,16.051727,-22.775811,-2.611992,2.441727,6.375516,-17.090517,-2.136809,8.973527,-15.425744,3.089055,7.291240,0
6.056191,17.528942,8.420319,8.232496,-3.269872,-8.644462,4.757068,-15.842953,-0.711456,2.444937,3.077688,19.473772,0
-10.191535,14.930763,-23.709857,-9.896600,0.801328,5.337348,-12.490707,-1.811698,15.681275,-12.241361,-0.808308,6.123242,0
-5.641495,5.327776,-6.304279,-10.236192,-10.264421,-0.864566,-17.630608,-11.218965,6.702167,-11.650132,0.187998,10.157716,0
-13.593213,17.357668,-23.898511,-2.291006,-3.183422,4.248524,-13.412574,-0.718407,13.043240,-9.514822,-2.399678,1.614048,0
2.476270,1.557395,-10.528847,-2.067914,-9.813679,-2.230566,-17.984051,-7.820940,21.279796,-1.287108,2.623385,16.273618,0
-2.024866,17.782747,-11.307609,-7.124941,-3.774529,-7.202837,-4.255576,-9.875581,16.700802,-7.023543,3.398148,24.302469,0
-8.217821,12.322135,-6.751552,-5.273893,-4.878718,4.043061,-7.673099,-0.772304,11.559382,-9.451223,-0.078714,10.805428,0
-11.998941,18.879937,-24.432857,-0.635872,-0.922431,3.950359,-11.807968,-3.010666,12.736455,-17.919201,1.584446,6.164268,0
-10.110941,5.928616,-23.820649,-11.476921,-1.737607,7.288208,-26.568759,0.662843,15.840476,-15.089722,1.703776,8.240101,0
4.851679,14.023666,2.305681,10.422623,-2.509551,-12.883649,5.298622,-5.274222,8.758844,7.208763,1.551755,19.656465,0
9.879135,8.139287,5.496509,7.520843,-4.513541,-14.593849,-1.375186,-16.464915,7.143220,2.388865,2.766764,19.552050,0
-11.629315,13.580725,-19.612840,-7.137215,-2.535433,6.587616,-19.833794,3.023988,8.234126,-14.737802,0.430764,8.918535,0
-5.002928,23.300815,-4.872451,1.231002,-3.460355,-2.735559,4.231916,-4.316510,15.261537,-1.829799,3.226120,16.795195,0
8.682435,11.458636,5.900423,12.434099,-3.718108,-14.534970,-0.279287,-12.350862,3.569253,5.065103,8.058667,15.550498,0
7.032829,11.817988,3.507546,5.944486,-2.490363,-9.889334,0.514139,-16.007201,-3.442159,2.582280,7.268969,11.361437,0
-9.996174,3.934203,-16.420723,-3.569378,-5.008886,8.066077,-24.460422,7.608447,7.528362,-13.756858,0.290932,-1.466101,0
-6.811486,23.642861,-9.394741,-2.735972,-5.386839,-0.991344,0.050368,-2.763876,16.832681,4.318986,4.863239,14.596799,0
-7.045500,12.596443,-19.354684,0.625761,-0.131372,5.598915,-15.831805,-1.343412,17.046886,-22.498139,8.018215,9.472647,0
-9.610339,15.894709,-16.636607,-6.588905,-5.487470,-5.525466,-0.973530,-6.682665,13.228924,-6.037836,5.347812,15.571448,0
4.769078,18.852169,0.817694,2.599735,-3.798996,-11.132900,7.281732,-16.087396,3.846480,3.875828,-1.600541,19.515327,0
8.950895,12.789795,0.977106,6.324044,0.214595,-10.662576,3.649015,-20.280117,-1.759512,-3.613505,3.870769,19.174569,0
-14.927259,18.567998,-25.735645,-4.571345,-1.194221,5.719553,-11.597514,-3.611969,4.511322,-12.018936,1.156413,3.535744,0
-7.938923,15.957425,-0.883509,2.213573,-6.088866,-10.321528,5.131969,-11.081688,-2.834703,2.823277,3.351157,10.562805,0
-13.037013,12.105388,-21.118912,-1.286598,3.199588,0.625488,-13.007390,6.980515,17.046913,-12.632624,-3.570883,10.103045,0
-23.529923,18.466357,-24.040124,-11.466186,-6.567204,4.418545,-17.980524,-3.131311,-0.265912,-30.975854,-4.722000,5.555661,0
1.156208,9.180771,-6.237764,-6.267485,-5.104863,-0.942576,-10.935695,-4.600442,17.666071,-13.026184,2.546845,15.901539,0
-2.983082,13.504935,-7.606801,-3.786432,-3.782977,-9.385771,1.112191,-23.030695,-6.592103,0.525225,2.569391,15.637588,0
-8.953228,15.253668,-24.577736,-1.339055,0.604444,6.415860,-16.272701,-10.272718,8.249404,-17.540076,4.720581,7.481721,0
-11.787776,23.767369,-24.594106,-6.660065,7.050895,12.372563,-13.344598,-9.865847,4.692284,-13.540345,0.567471,10.950978,0
-9.822605,18.035337,-19.454612,-4.819455,-4.965058,0.094060,-2.903938,-13.378040,13.987925,-5.797365,-1.500010,9.727010,0
2.748087,17.322881,1.373374,9.942395,-5.374647,-14.620432,7.502767,-12.407031,6.418836,5.243471,5.588419,17.911825,0
-12.408689,15.604934,-18.877549,-5.382195,-3.797532,9.610804,-18.766033,-0.082912,2.000835,-17.800524,4.384508,1.495273,0
-5.005591,10.358945,-13.148377,-8.973823,-7.219476,-0.617310,-7.441005,-8.700337,17.304311,-7.906212,-1.838002,11.816475,0
9.492051,14.043622,0.435776,13.599527,-3.107796,-12.557642,0.608206,-12.741258,5.793373,10.516055,5.371161,14.454309,0
6.316685,16.553947,3.545798,6.114251,-2.826007,-11.430384,6.038116,-9.881137,6.732908,10.563206,2.270919,18.351318,0
-3.971723,18.334142,-8.107930,-7.784910,-13.738652,-0.629722,-4.606040,-9.040347,9.688584,-20.454967,-1.469480,18.092169,0
-11.347500,18.162863,-21.411930,-8.719708,2.384229,10.417353,-16.445851,-4.736201,8.059547,-17.875293,-0.383236,10.318910,0
-11.986742,24.898988,-15.749091,-10.973383,-10.121107,-1.074045,-7.489177,-15.039660,7.939835,-7.005632,7.587647,13.158381,0
1.941295,18.629198,2.307921,4.689987,-1.533478,-11.262289,8.178506,-14.455309,1.880498,1.083374,0.109063,25.432605,0
-10.814479,21.958189,-14.644731,-3.235220,-3.854177,-2.764169,-4.986953,-13.695178,10.095469,-9.842012,0.519638,15.162463,0
-4.040146,6.428350,-11.599176,-5.236032,-0.327440,0.103759,-11.672556,-17.558782,9.958833,-15.235195,4.367866,15.424739,0
6.700551,11.917771,-4.666505,6.704362,1.827767,-13.934604,7.025226,-19.596590,5.870816,7.964070,1.748295,20.331683,0
-7.920312,12.160655,-25.012797,-3.116085,2.691925,4.257182,-20.026855,-9.174548,13.557571,-14.425807,-0.684230,10.041522,0
4.455046,18.684458,-2.566682,2.147669,1.709472,-10.420149,3.935827,-15.083840,2.389337,5.395838,-0.228297,20.438479,0
-3.289125,10.276513,-9.777657,-1.302112,-12.594054,-5.621780,-11.733583,-5.803237,17.218203,-12.382771,2.102593,9.462671,0
10.581753,11.828599,6.005180,8.899423,-0.378572,-9.610996,2.359765,-6.422328,6.853797,10.310394,8.912456,15.480400,0
-14.460663,16.847935,-9.316689,-4.807857,-6.416154,-2.012508,-3.620863,-4.108545,11.255325,-2.322105,2.896567,15.006290,0
-10.993005,18.161894,-20.670495,-6.489390,0.551925,4.101398,-15.287683,-9.363316,12.846265,-19.050789,-0.681618,12.714285,0
8.219047,19.850749,0.808770,8.824471,1.226980,-8.160928,3.685940,-15.847149,-1.017003,9.550563,6.443780,15.584448,0
3.238405,18.120051,-6.330216,9.348585,-2.029514,-17.227095,12.333861,-17.787758,9.772293,8.235575,4.262465,20.430931,0
-3.736398,20.354278,-15.903176,3.335156,-6.429861,-3.785132,2.587914,-10.084884,17.063435,-5.497408,2.211928,21.881369,0
-4.160752,14.928547,-21.022365,-5.017207,-5.796373,-6.448793,-10.330264,-17.142086,21.265372,5.267546,5.390607,15.350098,0
-7.462284,4.319966,-25.914547,-5.257544,2.206882,4.160414,-20.484569,-8.327939,13.978595,-16.952843,2.455331,6.493387,0
1.127531,17.268496,-6.060234,3.928080,-0.757068,-13.148975,8.518344,-20.529254,2.018472,1.427046,3.548571,20.382014,0
18.763993,11.154802,6.641135,3.450562,-2.492593,-8.135827,-5.414830,-18.238287,8.398490,3.643930,8.116778,21.279026,0
-7.489570,12.921080,-11.499770,-10.531150,-7.824576,0.851311,-8.866322,-20.938120,17.259481,-11.395513,-0.592494,5.679423,0
-2.529957,16.565116,-10.577799,-5.879775,-11.683337,-3.599421,-6.755339,-13.172772,19.235956,-3.468466,-1.363801,9.383712,0
5.508869,14.091272,-5.886794,5.151471,0.640494,-15.929566,4.793614,-18.186441,5.397404,5.663895,5.226291,21.455014,0
-10.246497,16.633436,-20.043220,-7.732057,2.477808,5.137415,-20.795583,-3.168502,9.990711,-19.003971,1.121206,7.048197,0
3.819696,9.745875,2.332299,4.000884,-1.898668,-10.723113,0.185567,-6.466335,5.294376,9.026109,3.352295,17.451318,0
5.061196,8.150965,-4.927623,8.166786,-4.273044,-14.035387,1.505411,-15.328612,7.265477,5.585796,1.522793,18.033923,0
-5.609698,5.221603,-14.493612,-8.900479,-0.792755,11.324419,-28.217585,-6.094203,12.673601,-22.230738,-3.788012,-3.727066,0
-10.826261,19.772050,-32.931136,-5.440542,-2.039537,6.881271,-15.436815,-9.907510,10.477524,-10.204680,1.520250,3.810193,0
-8.871373,8.585646,-11.016029,-6.945193,-11.197530,-2.031829,-8.146980,-6.443417,13.692398,-10.779207,1.203952,10.842801,0
5.923919,9.535751,7.036202,9.026962,-7.545358,-11.796141,-1.018983,-12.235785,6.767081,2.894533,0.370946,11.394692,0
-16.844158,19.382540,-21.827722,-1.625215,-2.277092,3.965413,-13.482306,2.140229,2.592166,-21.304137,1.477021,9.284308,0
-0.124858,12.064293,0.038291,-1.752981,-8.242413,-11.974036,0.293622,-14.653477,-1.538125,1.724388,-2.918608,13.416216,0
-8.872169,12.846693,-28.733360,-4.583890,-3.095661,3.775186,-15.873848,-1.986358,13.581322,-9.986697,4.389998,6.707454,0
-10.892456,15.763921,-18.513634,-6.582393,0.627169,7.876614,-18.518273,-1.487976,6.560561,-22.412612,1.673837,9.091096,0
-10.842293,12.459122,-29.094015,-5.623119,1.987705,8.397530,-19.681963,-3.882867,12.195788,-11.775047,3.167597,3.234557,0
-9.401089,13.500173,-13.111794,-7.622646,1.393880,9.720954,-16.464973,-3.053520,5.427106,-17.880412,6.235453,6.239111,0
-9.738461,20.327199,-26.439778,-8.929652,2.276598,8.654430,-16.770158,-8.092724,11.371237,-15.605906,2.013346,6.138376,0
1.551850,13.692875,6.841143,5.637617,-5.114487,-8.303082,2.586096,-6.925539,-2.584854,1.809680,6.084172,9.954638,0
-10.564639,15.579140,-12.444162,-10.781765,-9.197988,-7.486862,-0.938341,-8.635406,10.822174,-8.836671,-7.212149,20.179985,0
3.374176,15.956997,-0.089562,8.442985,-2.767538,-14.765830,8.475087,-5.962322,3.575466,4.192293,4.069294,23.487275,0
-10.052361,14.156900,-16.399271,-9.417625,-11.425456,-5.967994,-2.318595,-21.223401,19.931803,-0.367121,-1.602382,6.404695,0
2.282317,7.974800,4.033725,5.824204,-6.905986,-12.705588,-1.878141,-12.626577,2.295382,1.005409,0.392254,12.088456,0
-12.989196,19.317623,-20.921310,-13.001306,-0.580036,13.694623,-21.227600,-2.633085,5.674342,-18.459508,-1.919360,1.101666,0
-17.301901,16.054753,-27.041569,-4.009684,-0.440376,4.683889,-10.667964,-6.150784,3.976492,-24.845538,-7.177751,6.263429,0
3.976789,16.436800,0.856409,7.621614,-2.145309,-13.512673,10.268344,-9.006347,4.603869,7.265555,1.010767,21.854575,0
-7.725532,23.555741,-14.375285,-0.974270,-8.555873,-0.263021,-12.298408,-8.454485,12.458182,0.110729,3.267924,19.118767,0
-13.583796,24.177231,-27.654526,-2.203162,-2.325400,7.387922,-14.743806,-7.324878,3.870792,-13.433277,-0.316215,6.595330,0
-12.110624,18.339974,-26.387876,-4.332339,1.919194,4.746341,-13.107348,-8.348904,8.725627,-16.089789,-0.008386,5.593713,0
5.361442,13.304338,-0.676615,5.198244,-4.434635,-9.967340,4.296711,-10.615319,3.708049,7.249752,2.293627,16.554851,0
-14.182278,23.817773,-26.591134,-3.677516,4.235939,8.200223,-8.000738,-1.388413,9.269268,-9.772083,-3.939086,7.445656,0
-13.665149,18.942302,-19.695124,-3.516379,-0.875249,8.288078,-10.965339,4.822421,5.405499,-17.533690,-0.026408,12.733939,0
6.897159,15.868900,-0.102785,8.900875,-1.420269,-13.311676,1.132681,-14.193933,2.650643,6.115647,6.517458,23.041264,0
0.845786,11.452117,0.468610,5.317518,-5.701207,-11.606467,0.398558,-12.380659,0.035179,6.223124,4.573049,13.310628,0
-10.440373,15.751172,-28.222272,-6.390709,2.876969,4.378552,-6.931965,-9.982319,12.545791,-23.843573,-0.864478,11.158051,0
-12.006480,16.804837,-26.838871,-4.873896,-1.417164,9.643360,-20.555572,-6.747621,3.004065,-13.522292,0.035526,1.867769,0
2.934198,14.953990,-1.447282,3.235514,-5.597467,-16.583382,10.665646,-12.119716,3.893549,0.670654,0.702099,21.699600,0
-9.518859,13.653211,-8.346929,-5.853915,-10.688022,-4.707639,-8.041978,-0.868003,8.467813,-13.582260,0.523535,7.538862,0
1.707074,10.692461,2.472392,1.533924,-7.646458,-11.068069,-6.390651,-5.780388,-1.531456,3.196338,-0.479174,11.906937,0
-2.742486,2.169776,-15.608562,-6.249129,2.640682,7.268301,-21.239187,-1.173211,13.581694,-21.619279,-1.230106,6.994565,0
-11.258665,16.785397,-19.183489,-11.069992,-0.083475,5.903849,-16.433388,-2.201174,2.865711,-24.436325,3.821215,8.559132,0
-11.347967,15.327934,-13.821781,-2.728414,-8.501476,-2.951567,-9.319861,-13.357113,12.028885,-13.190845,3.460733,5.085956,0
-12.236052,22.613959,-28.172664,-4.090050,2.981945,8.587059,-10.279300,-8.237093,7.871768,-12.438552,-3.539775,11.013533,0
0.207172,18.168111,-5.904686,6.740173,-5.904880,-14.408171,7.817259,-15.016957,1.144350,7.390766,4.976551,19.329268,0
-15.550135,15.200006,-20.851959,-4.181726,-0.686919,8.236846,-13.596585,1.723378,13.277862,-17.102923,-2.600765,3.707181,0
